,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
3867,봉추찜닭-경희대점,ag**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면),당면 추가 선택(당면 개별 포장（렌지에 조리해야함）)),볶음밥（누룽지）/2",단골집인데 배달은 처음입니다 맛 그대로네요 누릉지밥 너무 좋아합니다 당면 넉넉히주셔서 먹고 남았어요~ 감사합니다^^,5,5,5,5,2020년 4월 12일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3868,봉추찜닭-경희대점,he**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/1",동치미 정말 넉넉하게 많이 주셨어요 맛있게 잘 먹었습니다~~,5,5,5,5,2020년 4월 11일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3869,봉추찜닭-경희대점,ks**님,"봉추찜닭 大（한마리반）/1(당면 선택(넓은당면),당면 추가 선택(당면 개별 포장（렌지에 조리해야함）))",양도 많고 맛도 좋았어요~ 경희대점에서 종종 시켜먹는데 항상 찾게 되는 곳이에요!,4,4,5,4,2020년 4월 11일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3870,봉추찜닭-경희대점,de**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),"후기가 많은곳은 이유가 있는것 같아요. 봉추찜닭 체인이라 그낭 생각없이 주문했는데, 소자 주문 했는데 대자 온줄 알았습니다. 당면 많이 주세요 한마디에 진짜 엄청 많이 주셨네요. 맛없으면 많이 줘도 별로일텐데, 배달음식 싫어하시는 엄마가 다음에 또 이거 시켜달라고 하실정도로 맛있다고 하십니다. 똑같은 체인이라도 사장님이 어떻게 하시냐에 따라 맛이 달라지나보ㅏ요. 점심시간에 시켰는데 배달도 빠르고 맛도 양도 최고네용!",5,5,5,5,2020년 4월 8일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3871,봉추찜닭-경희대점,hy**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/1",재주문했는데 음료 서비스도 주셨네요~♡ 매장에서도 항상 배부르게 먹었었는데 배달도 푸짐하게 주시고 맛있게 먹었어요 영수증 그림보고 간만에 웃었네요 센스쟁이!! 다음에 또 주문하겠습니다 ~,5,5,5,5,2020년 4월 6일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3872,봉추찜닭-경희대점,ra**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),볶음밥（누룽지）/1",정말 홀에서 먹던 맛 그대로예요! 양도 많구 맛있어요!!,5,5,5,5,2020년 4월 5일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3873,봉추찜닭-경희대점,bo**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),말할필요도 없이 찜닭집중 최고입니다!,5,5,5,5,2020년 4월 5일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3874,봉추찜닭-경희대점,pk**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),볶음밥（누룽지）/1",자주 가서 먹었던 곳이었는데 역시 배달해서 먹어도 너무 맛있네요! 손세정제도 챙겨주시고 감사합니다. 맛있게 잘 먹었습니다!,5,5,5,5,2020년 4월 5일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3875,봉추찜닭-경희대점,en**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/2",동치미 많이 달라고 적었는데 정말 많이 주셨어요 ㅋㅋㅋㅋㅋㅋㅋㅋ 덕분에 잘 먹었습니다. 맛도 있고 배달도 빨리 왔어요!,5,5,5,5,2020년 4월 2일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3876,봉추찜닭-경희대점,sm**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면)),콜라/1",지난번 먹어보고 넘 맛있어서 재주문했어요. 매운거 잘 못먹어서 고추를 다 빼달라 했더니 쫌 느끼하네요... 역시 사장님이 정한 레시피가 제일 맛있는 맛이겠죠... 담엔 주문할때 고추 반은 넣어달라고 할게요. 감자랑 면이 음청 많았는데 양파랑 파는 아쉬웠어요. 그래도 둘이 배부르게 잘 먹었습니다. 기사님도 친절하셨고요~,4,3,3,5,2020년 3월 31일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3877,봉추찜닭-경희대점,fh**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면),당면 추가 선택(당면 개별 포장（렌지에 조리해야함）)),볶음밥（누룽지）/2",추가하면 당면은 따로 비닐에 담겨 오는데 집에서 한번 끓여야 양념이 배서 더 맛있을것 같아요,5,4,5,5,2020년 3월 30일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3878,봉추찜닭-경희대점,py**님,"봉추찜닭 大（한마리반）/1(당면 선택(넓은당면)),볶음밥（누룽지）/3",동치미 많이 요청했는데 친절하게도 정말 많이 주셨어요..! 맛있게 잘 먹었습니다.^^,5,5,5,5,2020년 3월 29일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3879,봉추찜닭-경희대점,sh**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),공기밥/2",졸아ㅕ어 ㅎㅎㅎ 맛있넜음,5,5,5,5,2020년 3월 28일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3880,봉추찜닭-경희대점,손님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면),당면 추가 선택(당면 개별 포장（렌지에 조리해야함）))",모든면에서만족합니다. 좋아요^^,5,5,5,5,2020년 3월 27일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3881,봉추찜닭-경희대점,ji**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),감동적인 손글씨와 서비스 잘 받았습니다! 안그래도 국물에 햇반 비벼먹으려고 했는데 누룽지 맛나네요!! 맛있게 잘 먹었습니다.,5,5,5,5,2020년 3월 26일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3882,봉추찜닭-경희대점,mi**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),처음 시켜먹었는데 정말감동입니다ㅠㅠ 맛있게잘먹었습니다,5,5,5,5,2020년 3월 25일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3883,봉추찜닭-경희대점,su**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),배고파서 그럭저럭 잘 먹었습니다만 역시 소짜는 당면파티 ...;;,3,3,2,3,2020년 3월 25일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3884,봉추찜닭-경희대점,xs**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),공기밥/2",양 많고 맛도 넘넘 좋아요~!,5,5,5,5,2020년 3월 24일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3885,봉추찜닭-경희대점,hy**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),찜닭은 항상 여기에서 시켜먹어요 맛있어요~,5,5,5,5,2020년 3월 22일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3886,봉추찜닭-경희대점,dk**님,봉추찜닭 中（한마리）/1(당면 선택(넓은당면)),할머니 시켜드려서 사진은 없는데 찜닭 처음 드시는데 너무 맛있으시다고 전화와서 뿌듯하네요 감사합니다 자주 할머니댁으로 시킬게요!!! 싸장밈 감사합니다!!,5,5,5,5,2020년 3월 22일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3887,봉추찜닭-경희대점,ja**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),넘 맛있어요 최고♡♡♡,5,5,5,5,2020년 3월 21일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3888,봉추찜닭-경희대점,as**님,봉추찜닭 小（반마리）/1(당면 선택(얇은당면)),찜닭도 너무 맛있고... 손정제까지 서비스로 넣어 주시니 감동입니다.^^,5,5,5,5,2020년 3월 21일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3889,봉추찜닭-경희대점,손님,봉추찜닭 中（한마리）/1(당면 선택(넓은당면＋얇은당면)),너무매워서거의남겼네요,4,4,5,5,2020년 3월 21일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3890,봉추찜닭-경희대점,pl**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),배달도 빠르고 좋았습니다! 당면도 많고.. 당면이 너무너무 많아서 건져 놓고 먹어야 할 정도로 많았습니다. 근데 닭에서 약간 닭냄새가 나서.. 먹기에 좀.. 그랬습니다. 봉추찜닭 좋아해서 다른 찜닭은 전혀 안먹는데 .. 이 지점은 첨 먹었는데 닭에서 냄새가 나서 .. 그건 좀 아쉬웠습니다;;,5,3,5,5,2020년 3월 18일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3891,봉추찜닭-경희대점,hd**님,"봉추찜닭 小（반마리）/1(당면 선택(얇은당면)),볶음밥（누룽지）/1",재택근무의 시작을 봉추찜닭 경희대점과 했네요! 시국이 안좋아서 장사하시기 어려우실텐데 매번 좋은 맛과 서비스 품질을 같이 요리 해 주셔서 감사합니다~! 봉추찜닭 경희대점 식구분들 모두 항상 건강 유의하세욥 :),5,5,5,5,2020년 3월 17일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3892,봉추찜닭-경희대점,hi**님,"봉추찜닭 小（반마리）/1(당면 선택(얇은당면)),공기밥/1,볶음밥（누룽지）/1",너무 맛있어요 찜닭은 항상 이 집이수 시캬먹쥬,5,5,5,5,2020년 3월 15일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3893,봉추찜닭-경희대점,ju**님,"봉추찜닭 小（반마리）/1(당면 선택(얇은당면)),볶음밥（누룽지）/2",배달되서 좋네요 역시 맛있어요,5,5,5,5,2020년 3월 14일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3894,봉추찜닭-경희대점,jy**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면＋얇은당면)),공기밥/2,볶음밥（누룽지）/1",역시 찜닭은 봉추네요 다른곳들보다 좀 비싸긴하지만 맛이 비교가 안됩니당 ㅋㅋ 너무맛나게 잘먹었어유,5,5,5,5,2020년 3월 14일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3895,봉추찜닭-경희대점,mi**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/1",빠른배달 감사합니다. 홀에서 먹던 맛이라 넘 좋았어요 따끈한 누룽지도 고소하고 맛있었습니다. 수고하세요,5,5,5,5,2020년 3월 13일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3896,봉추찜닭-경희대점,bl**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),공기밥/1,볶음밥（누룽지）/1,콜라/1",배달도 빠르고 맛도 역시 최고네요 ㅎ 봉추 화이팅요,5,5,5,5,2020년 3월 11일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3897,봉추찜닭-경희대점,am**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/2",맛잇어서 자주 시켜먹어요~ 양도 많고 누룽지밥이 맛있어오,5,5,5,5,2020년 3월 11일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3898,봉추찜닭-경희대점,je**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/1",매번 가서만 먹었는데 처음 시켜서 먹어보내요! 역시 가서 먹을때만큼 맛있고 배도 엄청 부릅니다 ㅎㅎ 잘 먹었습니다 사장님!,5,5,5,5,2020년 3월 11일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3899,봉추찜닭-경희대점,go**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),볶음밥（누룽지）/2",누룽지 2인분 시켰는데 1인분밖에 안왔어요... 오늘은 꼭 2인분 갖다주시길 ㅠㅠ,3,4,2,3,2020년 3월 11일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3900,봉추찜닭-경희대점,qw**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면),당면 추가 선택(당면 개별 포장（렌지에 조리해야함）)),공기밥/1,볶음밥（누룽지）/1",찜닭 원래 안먹었는데 여기서 먹고나서부터 먹기 시작했어요 ㅎㅎ 사장님도 너무 친절하시고 양도 푸짐해요!!,5,5,5,5,2020년 3월 9일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3901,봉추찜닭-경희대점,an**님,봉추찜닭 小（반마리）/1(당면 선택(얇은당면)),배달빠르고 깔끔하게 잘 왔어요. 살짝 매콤하면서 맛있어요~ 서비스로 주신 누룽지도 잘먹었습니다~감사해요^^,5,5,5,5,2020년 3월 9일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3902,봉추찜닭-경희대점,co**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),맛있어요 푸짐하고 담에 면을 따로 주문해야 겠어요,4,5,3,3,2020년 3월 8일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3903,봉추찜닭-경희대점,wh**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),찜닭 자주 시키는 메뉴는 아닌데 늘 실패였어서 근데 맛있게 잘 먹었습니다 배달도 빨랐고요👍,5,5,5,5,2020년 3월 7일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3904,봉추찜닭-경희대점,hy**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),먹느라 음식 사진을 못찍었네요! 양도 푸짐하고 너무 맛있었습니다~ 센스있는 메모 감사합니다^^,5,5,5,5,2020년 3월 7일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3905,봉추찜닭-경희대점,ke**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면)),스프라이트/2",친구들과 자주 가던 봉추찜닭~ 이젠 다들 아가들이 있어서 가서먹진못해서 친구들이 집에 놀러와서 시켜먹었어요^^ 최애 넓은당면 넘 좋아요~ 누룽지도 주셔서 잘 비벼먹었어용 맛있어요,5,5,5,5,2020년 3월 7일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3906,봉추찜닭-경희대점,co**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),너무 맛있어요 지금또 주문 합니다,5,4,4,4,2020년 3월 6일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3907,봉추찜닭-경희대점,rl**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),역시 봉추찜닭 너무 맛있어요~ 배달도 빨리오구 양도 많고 감사합니다~~,5,5,5,5,2020년 3월 6일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3908,봉추찜닭-경희대점,eu**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),볶음밥（누룽지）/1",맛. 배달 다 조아요..추천합니다,5,5,5,5,2020년 3월 4일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3909,봉추찜닭-경희대점,bu**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),봉추가 제일 맛있어용 당면도 많고 누룽지밥도 너무너무 잘먹었습니다~~!,5,5,5,5,2020년 3월 2일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3910,봉추찜닭-경희대점,wi**님,봉추찜닭 中（한마리）/1(당면 선택(넓은당면)),늘 먹는데 온제먹어도 맛나네여,5,5,4,5,2020년 3월 1일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3911,봉추찜닭-경희대점,fl**님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),볶음밥（누룽지）/1",매장에서 자주 먹었는데 시켜먹어도 맛있어요 ^^,5,5,5,5,2020년 3월 1일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3912,봉추찜닭-경희대점,js**님,"봉추찜닭 中（한마리）/1(당면 선택(넓은당면),당면 추가 선택(당면 개별 포장（렌지에 조리해야함）))",찐짜 맛있게 잘먹었습니당! 찜닭 정말절말 좋아하는데 뜨끈뜨끈하게 와서 너무 좋았어요. 배달도 생각보다 엄청 빨리왔고 제가 당면따로를 당면추가로 봐서 잘못 주문했는데 다시전화했을때 전화받으신분이 친절하게 응대해주셔서 얼마나 감사했는지 몰라요ㅠㅠㅠㅠ덕분에 기분좋게 한끼식사 마무리했습니다. 참고로 당면추가 안하길잘한거같아요..당면 정말정말 많이 주셔요!,5,5,5,5,2020년 2월 29일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3913,봉추찜닭-경희대점,손님,"봉추찜닭 小（반마리）/1(당면 선택(넓은당면＋얇은당면)),공기밥/1",배달도 바르고 맛도 아주 좋습니다,3,4,5,4,2020년 2월 28일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3914,봉추찜닭-경희대점,xh**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),맛잇어욜 배달도빠르네여,5,5,5,5,2020년 2월 26일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3915,봉추찜닭-경희대점,jh**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),칼칼하고 맛있어요~! 닭은 물론 감자도 오이도 맛있고 당면도 많아서 조아요,5,4,4,4,2020년 2월 26일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3916,봉추찜닭-경희대점,ji**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),따뜻한 손글씨와 함께 맛있게 잘 먹었습니다. 양도 넉넉하네요.,5,5,5,5,2020년 2월 23일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3917,봉추찜닭-경희대점,yo**님,봉추찜닭 中（한마리）/1(당면 선택(넓은당면)),맛있게 잘 먹겠습니다.,5,5,5,5,2020년 2월 23일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3918,봉추찜닭-경희대점,wk**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),신경 써주셔서 너무 잘 먹었습니다!!,5,5,5,5,2020년 2월 22일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3919,봉추찜닭-경희대점,ok**님,봉추찜닭 中（한마리）/2(당면 선택(넓은당면)),매장에서 먹던것랑 비슷해서 조았어요^^,5,5,5,4,2020년 2월 22일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
3920,봉추찜닭-경희대점,so**님,봉추찜닭 小（반마리）/1(당면 선택(넓은당면)),맛있어요! 양도 많아서 혼자서 반마리 시켰는데 4번에 걸쳐서 나눠 먹었어요 ㅎㅎ 굿굿,5,5,5,5,2020년 2월 22일,11:00 - 22:00,서울 동대문구 회기동 16-32 1층
